province-name,district-name,subdistrict-name,total,household
ลพบุรี,บ้านหมี่,บ้านชี,5069,1864
ลพบุรี,บ้านหมี่,พุคา,2202,727
ลพบุรี,บ้านหมี่,หินปัก,3102,1079
ลพบุรี,บ้านหมี่,บางพึ่ง,4758,1574
ลพบุรี,บ้านหมี่,หนองทรายขาว,2683,1039
ลพบุรี,บ้านหมี่,บางกะพี้,1676,563
ลพบุรี,บ้านหมี่,หนองเต่า,3805,1317
ลพบุรี,บ้านหมี่,โพนทอง,3342,1367
ลพบุรี,บ้านหมี่,บางขาม,2476,846
ลพบุรี,บ้านหมี่,ดอนดึง,4413,1387
ลพบุรี,บ้านหมี่,ชอนม่วง,3031,1101
ลพบุรี,บ้านหมี่,หนองกระเบียน,3118,1002
ลพบุรี,บ้านหมี่,สายห้วยแก้ว,2923,1040
ลพบุรี,บ้านหมี่,มหาสอน,3233,1094
ลพบุรี,บ้านหมี่,เชียงงา,2846,1007
ลพบุรี,บ้านหมี่,หนองเมือง,3858,1442
ลพบุรี,บ้านหมี่,สนามแจง,5502,2033
ลพบุรี,ท่าหลวง,ท่าหลวง,4842,1806
ลพบุรี,ท่าหลวง,แก่งผักกูด,4086,1453
ลพบุรี,ท่าหลวง,ซับจำปา,4527,1422
ลพบุรี,ท่าหลวง,หนองผักแว่น,4824,1703
ลพบุรี,ท่าหลวง,ทะเลวังวัด,1545,495
ลพบุรี,ท่าหลวง,หัวลำ,5965,1889
ลพบุรี,สระโบสถ์,มหาโพธิ,4594,1733
ลพบุรี,สระโบสถ์,ทุ่งท่าช้าง,1975,783
ลพบุรี,สระโบสถ์,ห้วยใหญ่,1593,548
ลพบุรี,สระโบสถ์,นิยมชัย,5813,2367
ลพบุรี,โคกเจริญ,โคกเจริญ,7215,2515
ลพบุรี,โคกเจริญ,ยางราก,7625,2350
ลพบุรี,โคกเจริญ,หนองมะค่า,3226,1324
ลพบุรี,โคกเจริญ,วังทอง,2674,909
ลพบุรี,โคกเจริญ,โคกแสมสาร,3536,965
ลพบุรี,ลำสนธิ,ลำสนธิ,3236,1207
ลพบุรี,ลำสนธิ,ซับสมบูรณ์,3500,1268
ลพบุรี,ลำสนธิ,หนองรี,7610,3043
ลพบุรี,ลำสนธิ,กุดตาเพชร,6666,2153
ลพบุรี,ลำสนธิ,เขารวก,2597,850
ลพบุรี,ลำสนธิ,เขาน้อย,3546,1228
ลพบุรี,หนองม่วง,หนองม่วง,3006,1818
ลพบุรี,หนองม่วง,บ่อทอง,6654,2291
ลพบุรี,หนองม่วง,ดงดินแดง,4485,1598
ลพบุรี,หนองม่วง,ชอนสมบูรณ์,4680,1586
ลพบุรี,หนองม่วง,ยางโทน,4402,1574
ลพบุรี,หนองม่วง,ชอนสารเดช,4364,1547
ลพบุรี,ท้องถิ่นเทศบาลตำบลกกโก,กกโก,11056,6008
ลพบุรี,ท้องถิ่นเทศบาลตำบลถนนใหญ่,ถนนใหญ่,11269,4948
ลพบุรี,ท้องถิ่นเทศบาลเมืองเขาสามยอด,เขาสามยอด,28438,13023
ลพบุรี,ท้องถิ่นเทศบาลตำบลท่าศาลา,ท่าศาลา,14378,7275
ลพบุรี,ท้องถิ่นเทศบาลตำบลดีลัง,ดีลัง,8076,3925
ลพบุรี,ท้องถิ่นเทศบาลตำบลเขาพระงาม,เขาพระงาม,23477,12013
ลพบุรี,ท้องถิ่นเทศบาลตำบลสระโบสถ์,สระโบสถ์,7058,3215
ลพบุรี,ท้องถิ่นเทศบาลตำบลบ้านท่าหลวง,ท่าหลวง,3744,2163
ลพบุรี,ท้องถิ่นเทศบาลตำบลท่าวุ้ง,ท่าวุ้ง,2053,895
ลพบุรี,ท้องถิ่นเทศบาลตำบลท่าโขลง,เขาสมอคอน,2225,1042
ลพบุรี,ท้องถิ่นเทศบาลตำบลลำนารายณ์,ลำนารายณ์,12420,7437
ลพบุรี,ท้องถิ่นเทศบาลตำบลลำนารายณ์,ชัยนารายณ์,2913,1320
ลพบุรี,ท้องถิ่นเทศบาลตำบลหนองม่วง,หนองม่วง,4848,2172
ลพบุรี,ท้องถิ่นเทศบาลตำบลพัฒนานิคม,พัฒนานิคม,3066,1475
ลพบุรี,ท้องถิ่นเทศบาลตำบลแก่งเสือเต้น,หนองบัว,2745,1128
ลพบุรี,ท้องถิ่นเทศบาลตำบลโคกตูม,โคกตูม,16186,5626
ลพบุรี,ท้องถิ่นเทศบาลตำบลโคกตูม,นิคมสร้างตนเอง,14063,6611
ลพบุรี,ท้องถิ่นเทศบาลตำบลโคกสำโรง,โคกสำโรง,5432,2433
ลพบุรี,ท้องถิ่นเทศบาลเมืองบ้านหมี่,บ้านหมี่,3025,1344
ลพบุรี,ท้องถิ่นเทศบาลเมืองลพบุรี,ทะเลชุบศร,14252,9099
ลพบุรี,ท้องถิ่นเทศบาลเมืองลพบุรี,ท่าหิน,5906,3696
สิงห์บุรี,เมืองสิงห์บุรี,บางมัญ,3701,1428
สิงห์บุรี,เมืองสิงห์บุรี,โพกรวม,3662,1446
สิงห์บุรี,เมืองสิงห์บุรี,ม่วงหมู่,5722,2044
สิงห์บุรี,เมืองสิงห์บุรี,หัวไผ่,4694,1701
สิงห์บุรี,เมืองสิงห์บุรี,ต้นโพธิ์,7690,3358
สิงห์บุรี,เมืองสิงห์บุรี,จักรสีห์,3828,1433
สิงห์บุรี,เมืองสิงห์บุรี,บางกระบือ,7019,2605
สิงห์บุรี,บางระจัน,สิงห์,979,441
สิงห์บุรี,บางระจัน,ไม้ดัด,2388,1224
สิงห์บุรี,บางระจัน,เชิงกลัด,1668,657
สิงห์บุรี,บางระจัน,โพชนไก่,829,348
